jobid	jobname	prog	num_segs	num_frames	maxvmem	cpu	exit_status
96	emt0.4.16.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	19104	0	288.516355	0
97	emt0.4.17.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	18071	0	292.120477	0
98	emt0.4.18.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	17072	0	295.610576	0
99	emt0.4.19.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	15909	0	298.920992	0
100	emt0.4.20.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	14616	0	302.05908400000004	0
101	emt0.4.21.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	14107	0	304.844289	0
102	emt0.4.1.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	13545	0	307.77540899999997	0
103	emt0.4.2.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	13478	0	310.579262	0
104	emt0.4.3.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	13379	0	313.55837	0
105	emt0.4.4.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	9609	0	315.94807499999996	0
106	emt0.4.7.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	9011	0	317.951869	0
107	emt0.4.5.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	8829	0	320.20843399999995	0
108	emt0.4.6.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	8252	0	322.262096	0
109	emt0.4.8.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	8116	0	324.279722	0
110	emt0.4.9.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	7801	0	326.364187	0
111	emt0.4.12.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	6291	0	328.199362	0
112	emt0.4.10.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	5901	0	329.770579	0
113	emt0.4.13.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	3870	0	331.140286	0
114	emt0.4.14.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	3518	0	332.461341	0
93	emt0.4.0.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	24870	0	336.696461	0
94	emt0.4.11.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	24308	0	340.957952	0
115	emt0.4.bundle.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	0	0	341.626226	0
118	emt0.5.15.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	19784	0	345.360138	0
119	emt0.5.16.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	19104	0	349.109083	0
120	emt0.5.17.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	18071	0	352.63860600000004	0
121	emt0.5.18.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	17072	0	356.11612099999996	0
122	emt0.5.19.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	15909	0	359.40646100000004	0
123	emt0.5.20.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	14616	0	362.492143	0
124	emt0.5.21.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	14107	0	365.167376	0
125	emt0.5.1.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	13545	0	367.985076	0
126	emt0.5.2.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	13478	0	370.81978	0
127	emt0.5.3.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	13379	0	373.63507799999996	0
128	emt0.5.4.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	9609	0	375.949595	0
129	emt0.5.7.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	9011	0	377.920995	0
130	emt0.5.5.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	8829	0	380.057415	0
131	emt0.5.6.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	8252	0	382.081485	0
132	emt0.5.8.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	8116	0	383.996147	0
133	emt0.5.9.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	7801	0	385.922624	0
134	emt0.5.12.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	6291	0	387.65158	0
135	emt0.5.10.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	5901	0	389.23075700000004	0
136	emt0.5.13.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	3870	0	390.522945	0
137	emt0.5.14.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	3518	0	391.88282200000003	0
116	emt0.5.0.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	24870	0	395.732477	0
117	emt0.5.11.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	24308	0	399.87743600000005	0
138	emt0.5.bundle.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	0	0	400.469268	0
141	emt0.6.15.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	19784	0	403.51970500000004	0
142	emt0.6.16.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	19104	0	406.84549499999997	0
143	emt0.6.17.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	18071	0	410.063963	0
144	emt0.6.18.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	17072	0	413.211106	0
145	emt0.6.19.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	15909	0	416.123921	0
146	emt0.6.20.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	14616	0	418.956031	0
147	emt0.6.21.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	14107	0	421.400061	0
148	emt0.6.1.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	13545	0	423.981424	0
149	emt0.6.2.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	13478	0	426.590177	0
150	emt0.6.3.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	13379	0	429.22229000000004	0
151	emt0.6.4.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	9609	0	431.382974	0
152	emt0.6.7.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	9011	0	433.199992	0
153	emt0.6.5.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	8829	0	435.143055	0
154	emt0.6.6.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	8252	0	437.002807	0
155	emt0.6.8.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	8116	0	438.751977	0
156	emt0.6.9.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	7801	0	440.559237	0
157	emt0.6.12.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	6291	0	442.121059	0
158	emt0.6.10.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	5901	0	443.53499	0
159	emt0.6.13.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	3870	0	444.72886400000004	0
160	emt0.6.14.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	3518	0	445.853294	0
139	emt0.6.0.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	24870	0	449.725679	0
140	emt0.6.11.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	24308	0	453.24122900000003	0
161	emt0.6.bundle.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	0	0	453.781225	0
164	emt0.7.15.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	19784	0	456.980125	0
165	emt0.7.16.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	19104	0	460.327792	0
166	emt0.7.17.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	18071	0	463.44835	0
167	emt0.7.18.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	17072	0	466.419396	0
168	emt0.7.19.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	15909	0	469.198919	0
169	emt0.7.20.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	14616	0	471.846999	0
170	emt0.7.21.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	14107	0	474.166614	0
171	emt0.7.1.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	13545	0	476.608221	0
172	emt0.7.2.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	13478	0	479.017989	0
173	emt0.7.3.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	13379	0	481.463801	0
174	emt0.7.4.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	9609	0	483.454745	0
175	emt0.7.7.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	9011	0	485.17450299999996	0
176	emt0.7.5.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	8829	0	487.007118	0
177	emt0.7.6.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	8252	0	488.72216099999997	0
178	emt0.7.8.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	8116	0	490.38230899999996	0
179	emt0.7.9.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	7801	0	492.098466	0
180	emt0.7.12.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	6291	0	493.593307	0
181	emt0.7.10.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	5901	0	494.97297799999996	0
182	emt0.7.13.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	3870	0	496.11445499999996	0
183	emt0.7.14.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	3518	0	497.210328	0
162	emt0.7.0.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	24870	0	500.756698	0
163	emt0.7.11.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	24308	0	504.442428	0
184	emt0.7.bundle.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	0	0	505.08842200000004	0
187	emt0.8.15.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	19784	0	508.478165	0
188	emt0.8.16.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	19104	0	511.96032099999996	0
189	emt0.8.17.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	18071	0	515.234601	0
190	emt0.8.18.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	17072	0	518.305657	0
191	emt0.8.19.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	15909	0	521.359892	0
192	emt0.8.20.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	14616	0	524.20721	0
193	emt0.8.21.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	14107	0	526.732927	0
194	emt0.8.1.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	13545	0	529.346969	0
195	emt0.8.2.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	13478	0	531.954954	0
196	emt0.8.3.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	13379	0	534.5579769999999	0
197	emt0.8.4.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	9609	0	536.641952	0
198	emt0.8.7.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	9011	0	538.506118	0
199	emt0.8.5.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	8829	0	540.438402	0
200	emt0.8.6.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	8252	0	542.295941	0
201	emt0.8.8.traindir_res10000_k5.bb5e2916a35611ecb61ca4c3f04f704a	gmtkEMtrain	5	8116	0	544.065469	0
