chr1	24900000	25000000	GBR2
chr1	25000000	25400000	GBR1
chr1	25400000	25500000	GBR3
chr1	25500000	25600000	GBR2
chr1	25600000	25700000	GBR1
chr1	25700000	25900000	GBR2
chr1	25900000	26100000	GBR3
chr1	26100000	26600000	GBR2
chr1	26600000	26700000	GBR1
chr1	26700000	26900000	GBR2
chr1	26900000	27200000	GBR1
chr1	27200000	27300000	GBR2
chr1	27300000	27400000	GBR3
chr1	27400000	27500000	GBR1
chr1	27500000	27700000	GBR2
chr1	27700000	28000000	GBR1
chr1	28000000	28200000	GBR2
chr1	28200000	28300000	GBR1
chr1	28300000	28400000	GBR2
chr1	28400000	28600000	GBR1
chr1	28600000	28800000	GBR2
chr1	28800000	29000000	GBR1
chr1	29000000	29100000	GBR2
chr1	29100000	29200000	GBR3
chr1	29200000	29300000	GBR2
chr1	29300000	29400000	GBR4
chr1	29400000	29600000	GBR2
chr1	29600000	29700000	GBR3
chr1	29700000	29900000	GBR5
chr1	30000000	30100000	GBR4
chr1	30100000	30200000	GBR3
chr1	30200000	30800000	GBR5
chr1	30800000	30900000	GBR3
chr1	30900000	31100000	GBR5
chr1	31100000	31200000	GBR2
chr1	31200000	31300000	GBR1
chr1	31300000	31400000	GBR3
chr1	31400000	31600000	GBR1
chr1	31600000	31700000	GBR3
chr1	31700000	31900000	GBR2
chr1	31900000	32000000	GBR3
chr1	32000000	32200000	GBR2
chr1	32200000	32300000	GBR3
chr1	32300000	32500000	GBR1
chr1	32500000	32700000	GBR2
chr1	32700000	32800000	GBR1
chr1	32800000	32900000	GBR2
chr1	32900000	33000000	GBR3
chr1	33000000	33400000	GBR2
chr1	33400000	33500000	GBR1
chr1	33500000	34000000	GBR2
chr1	34000000	34600000	GBR5
chr1	34600000	34900000	GBR3
chr1	34900000	35000000	GBR2
chr1	35000000	35100000	GBR3
chr1	35100000	35200000	GBR5
chr1	35200000	35300000	GBR3
chr1	35300000	35900000	GBR2
chr1	35900000	36000000	GBR1
chr1	36000000	36700000	GBR2
chr1	36700000	36900000	GBR1
chr1	36900000	37000000	GBR2
chr1	37000000	37300000	GBR5
chr1	37300000	37600000	GBR3
chr1	37600000	37700000	GBR5
chr1	37700000	37800000	GBR3
chr1	37800000	37900000	GBR5
chr1	37900000	38600000	GBR2
chr1	38600000	38700000	GBR3
chr1	38700000	38800000	GBR5
chr1	38800000	38900000	GBR3
chr1	38900000	39000000	GBR1
chr1	39000000	39100000	GBR2
chr1	39100000	39300000	GBR5
chr1	39300000	39600000	GBR2
chr1	39600000	39800000	GBR1
chr1	39800000	40100000	GBR2
chr1	40100000	40200000	GBR3
chr1	40200000	40600000	GBR2
chr1	40600000	40700000	GBR1
chr1	40700000	40800000	GBR2
chr1	40800000	41000000	GBR1
chr1	41000000	41100000	GBR4
chr1	41100000	41200000	GBR1
chr1	41200000	41300000	GBR2
chr1	41300000	41400000	GBR3
chr1	41400000	41500000	GBR2
chr1	41500000	41600000	GBR4
chr1	41600000	41700000	GBR1
chr1	41700000	41800000	GBR2
chr1	41800000	41900000	GBR3
chr1	41900000	42100000	GBR2
chr1	42100000	42300000	GBR1
chr1	42300000	42400000	GBR2
chr1	42400000	42500000	GBR1
chr1	42500000	42700000	GBR2
chr1	42700000	42800000	GBR1
chr1	42800000	43000000	GBR2
chr1	43000000	43100000	GBR5
chr1	43100000	43400000	GBR2
chr1	43400000	43500000	GBR1
chr1	43500000	43600000	GBR3
chr1	43600000	43700000	GBR2
chr1	43700000	43800000	GBR3
chr1	43800000	44000000	GBR2
chr1	44000000	44100000	GBR3
chr1	44100000	44200000	GBR2
chr1	44200000	44300000	GBR1
chr1	44300000	44500000	GBR2
chr1	44500000	44600000	GBR3
chr1	44600000	44900000	GBR2
chr1	44900000	45000000	GBR5
chr1	45000000	45100000	GBR2
chr1	45100000	45300000	GBR1
chr1	45300000	45400000	GBR4
chr1	45400000	45500000	GBR2
chr1	45500000	45700000	GBR3
chr1	45700000	46400000	GBR2
chr1	46400000	46500000	GBR4
chr1	46500000	46700000	GBR2
chr1	46700000	46800000	GBR1
chr1	46800000	46900000	GBR2
chr1	46900000	47000000	GBR3
chr1	47000000	47200000	GBR2
chr1	47200000	47300000	GBR5
chr1	47300000	47400000	GBR4
chr1	47400000	47500000	GBR5
chr1	47500000	47600000	GBR4
chr1	47600000	47700000	GBR3
chr1	47700000	48000000	GBR2
chr1	48000000	48400000	GBR5
chr1	48400000	48500000	GBR3
chr1	48500000	48900000	GBR5
chr1	48900000	49000000	GBR3
chr1	49000000	49100000	GBR5
chr1	49100000	49300000	GBR3
chr1	49300000	49700000	GBR5
chr1	49700000	49800000	GBR6
chr1	49800000	49900000	GBR5
chr1	49900000	50400000	GBR6
chr1	50400000	50700000	GBR5
chr1	50700000	50900000	GBR3
chr1	50900000	51000000	GBR4
chr1	51000000	51300000	GBR2
chr1	51300000	51500000	GBR1
chr1	51500000	51700000	GBR3
chr1	51700000	51900000	GBR2
chr1	51900000	52000000	GBR1
chr1	52000000	52700000	GBR2
chr1	52700000	52800000	GBR4
chr1	52800000	53200000	GBR2
chr1	53200000	53300000	GBR4
chr1	53300000	53500000	GBR2
chr1	53500000	53600000	GBR4
chr1	53600000	53800000	GBR2
chr1	53800000	54200000	GBR3
chr1	54200000	54700000	GBR2
chr1	54700000	54900000	GBR1
chr1	54900000	55000000	GBR2
chr1	55000000	55100000	GBR3
chr1	55100000	55400000	GBR2
chr1	55400000	55500000	GBR3
chr1	55500000	55600000	GBR4
chr1	55600000	55700000	GBR2
chr1	55700000	55800000	GBR3
chr1	55800000	56400000	GBR5
chr1	56400000	56500000	GBR4
chr1	56500000	56600000	GBR2
chr1	56600000	56900000	GBR5
chr1	56900000	57100000	GBR3
chr1	57100000	58500000	GBR5
chr1	58500000	58600000	GBR3
chr1	58600000	58800000	GBR5
chr1	58800000	59000000	GBR4
chr1	59000000	59300000	GBR2
chr1	59300000	59400000	GBR3
chr1	59400000	59500000	GBR1
chr1	59500000	59700000	GBR3
chr1	59700000	59900000	GBR2
chr1	59900000	60200000	GBR4
chr1	60200000	60300000	GBR2
chr1	60300000	60400000	GBR4
chr1	60400000	60800000	GBR5
chr1	60800000	60900000	GBR3
chr1	60900000	61000000	GBR6
chr1	61000000	61500000	GBR5
chr1	61500000	61600000	GBR3
chr1	61600000	61700000	GBR5
chr1	61700000	61800000	GBR3
chr1	61800000	62100000	GBR5
chr1	62100000	62300000	GBR2
chr1	62300000	62700000	GBR4
chr1	62700000	62900000	GBR5
chr1	62900000	63300000	GBR2
chr1	63300000	63400000	GBR4
chr1	63400000	63700000	GBR5
chr1	63700000	63800000	GBR3
chr1	63800000	64100000	GBR2
chr1	64100000	64200000	GBR4
chr1	64200000	64600000	GBR5
chr1	64600000	64700000	GBR3
chr1	64700000	64900000	GBR5
chr1	64900000	65000000	GBR3
chr1	65000000	65200000	GBR5
chr1	65200000	65300000	GBR3
chr1	65300000	65400000	GBR1
chr1	65400000	65500000	GBR2
chr1	65500000	65600000	GBR3
chr1	65600000	65700000	GBR1
chr1	65700000	65800000	GBR3
chr1	65800000	65900000	GBR2
chr1	65900000	66000000	GBR4
chr1	66000000	66700000	GBR5
chr1	66700000	66900000	GBR1
chr1	66900000	67000000	GBR2
chr1	67000000	67300000	GBR5
chr1	67300000	67600000	GBR2
chr1	67600000	67700000	GBR3
chr1	67700000	67900000	GBR2
chr1	67900000	68000000	GBR3
chr1	68000000	68100000	GBR5
chr1	68100000	68200000	GBR2
chr1	68200000	68300000	GBR3
chr1	68300000	68900000	GBR5
chr1	68900000	69000000	GBR2
chr1	69000000	69200000	GBR5
chr1	69200000	69700000	GBR6
chr1	69700000	70300000	GBR5
chr1	70300000	70400000	GBR6
chr1	70400000	70600000	GBR5
chr1	70600000	70900000	GBR2
chr1	70900000	71000000	GBR4
chr1	71000000	71500000	GBR5
chr1	71500000	71600000	GBR2
chr1	71600000	72600000	GBR5
chr1	72600000	72700000	GBR6
chr1	72700000	72800000	GBR4
chr1	72800000	72900000	GBR6
chr1	72900000	73200000	GBR5
chr1	73200000	73800000	GBR6
chr1	73800000	73900000	GBR5
chr1	73900000	74000000	GBR6
chr1	74000000	74500000	GBR5
chr1	74500000	74600000	GBR6
chr1	74600000	74700000	GBR2
chr1	74700000	75100000	GBR5
chr1	75100000	75300000	GBR2
chr1	75300000	75800000	GBR5
chr1	75800000	75900000	GBR4
chr1	75900000	76100000	GBR5
chr1	76100000	76300000	GBR2
chr1	76300000	76400000	GBR5
chr1	76400000	76500000	GBR3
chr1	76500000	76800000	GBR5
chr1	76800000	76900000	GBR3
chr1	76900000	77300000	GBR5
chr1	77300000	77400000	GBR3
chr1	77400000	77500000	GBR5
chr1	77500000	77600000	GBR4
chr1	77600000	77700000	GBR2
chr1	77700000	77800000	GBR5
chr1	77800000	77900000	GBR3
chr1	77900000	78000000	GBR5
chr1	78000000	78500000	GBR2
chr1	78500000	78700000	GBR3
chr1	78700000	79000000	GBR5
chr1	79000000	79200000	GBR2
chr1	79200000	79500000	GBR5
chr1	79500000	79600000	GBR3
chr1	79600000	79900000	GBR5
chr1	79900000	80000000	GBR3
chr1	80000000	81100000	GBR5
chr1	81100000	81200000	GBR3
chr1	81200000	81900000	GBR5
chr1	81900000	82100000	GBR3
chr1	82100000	83600000	GBR5
chr1	83600000	83800000	GBR6
chr1	83800000	83900000	GBR4
chr1	83900000	84000000	GBR1
chr1	84000000	84200000	GBR3
chr1	84200000	84300000	GBR5
chr1	84300000	84400000	GBR3
chr1	84400000	84500000	GBR5
chr1	84500000	84600000	GBR2
chr1	84600000	84700000	GBR4
chr1	84700000	84800000	GBR2
chr1	84800000	84900000	GBR3
chr1	84900000	85000000	GBR2
chr1	85000000	85100000	GBR1
chr1	85100000	85200000	GBR2
chr1	85200000	85300000	GBR5
chr1	85300000	85400000	GBR2
chr1	85400000	85500000	GBR1
chr1	85500000	85800000	GBR2
chr1	85800000	85900000	GBR5
chr1	85900000	86000000	GBR3
chr1	86000000	86400000	GBR2
chr1	86400000	86500000	GBR1
chr1	86500000	86600000	GBR3
chr1	86600000	86800000	GBR5
chr1	86800000	86900000	GBR2
chr1	86900000	87000000	GBR3
chr1	87000000	87100000	GBR5
chr1	87100000	87200000	GBR2
chr1	87200000	87300000	GBR4
chr1	87300000	87600000	GBR1
chr1	87600000	87700000	GBR3
chr1	87700000	87900000	GBR2
chr1	87900000	88100000	GBR3
chr1	88100000	89100000	GBR5
chr1	89100000	89600000	GBR2
chr1	89600000	89800000	GBR3
chr1	89800000	89900000	GBR5
chr1	89900000	90100000	GBR2
chr1	90100000	90200000	GBR1
chr1	90200000	90500000	GBR2
chr1	90500000	91100000	GBR5
chr1	91100000	91200000	GBR3
chr1	91200000	91300000	GBR5
chr1	91300000	91400000	GBR2
chr1	91400000	91500000	GBR1
chr1	91500000	91600000	GBR3
chr1	91600000	91900000	GBR5
chr1	91900000	92000000	GBR2
chr1	92000000	92100000	GBR3
chr1	92100000	92400000	GBR2
chr1	92400000	92500000	GBR5
chr1	92500000	92600000	GBR3
chr1	92600000	92700000	GBR5
chr1	92700000	92800000	GBR2
chr1	92800000	92900000	GBR4
chr1	92900000	93100000	GBR2
chr1	93100000	93200000	GBR4
chr1	93200000	93400000	GBR2
chr1	93400000	93600000	GBR1
chr1	93600000	93700000	GBR2
chr1	93700000	93800000	GBR4
chr1	93800000	93900000	GBR2
chr1	93900000	94000000	GBR3
chr1	94000000	94200000	GBR2
chr1	94200000	94300000	GBR3
chr1	94300000	94400000	GBR2
chr1	94400000	94500000	GBR5
chr1	94500000	94600000	GBR3
chr1	94600000	94700000	GBR5
chr1	94700000	94800000	GBR3
chr1	94800000	94900000	GBR2
chr1	94900000	95000000	GBR4
chr1	95000000	95300000	GBR3
chr1	95300000	95400000	GBR2
chr1	95400000	95500000	GBR4
chr1	95500000	95600000	GBR2
chr1	95600000	95700000	GBR3
chr1	95700000	95800000	GBR4
chr1	95800000	95900000	GBR5
chr1	95900000	96400000	GBR6
chr1	96400000	96500000	GBR5
chr1	96500000	96900000	GBR6
chr1	96900000	97100000	GBR5
chr1	97100000	97300000	GBR2
chr1	97300000	97500000	GBR5
chr1	97500000	98300000	GBR4
chr1	98300000	98400000	GBR2
chr1	98400000	98500000	GBR5
chr1	98500000	98600000	GBR3
chr1	98600000	99000000	GBR5
chr1	99000000	99100000	GBR6
chr1	99100000	100100000	GBR5
chr1	100100000	100200000	GBR4
chr1	100200000	100300000	GBR1
chr1	100300000	100500000	GBR2
chr1	100500000	100600000	GBR1
chr1	100600000	100700000	GBR4
chr1	100700000	100900000	GBR2
chr1	100900000	101000000	GBR4
chr1	101000000	101200000	GBR3
chr1	101200000	101300000	GBR5
chr1	101300000	101700000	GBR2
chr1	101700000	102000000	GBR1
chr1	102000000	102900000	GBR5
chr1	102900000	103000000	GBR6
chr1	103000000	103200000	GBR5
chr1	103200000	103500000	GBR6
chr1	103500000	103800000	GBR5
chr1	103900000	104000000	GBR6
chr1	104000000	104100000	GBR2
chr1	104100000	104200000	GBR4
chr1	104300000	105300000	GBR5
chr1	105300000	105400000	GBR3
chr1	105400000	105600000	GBR5
chr1	105600000	105800000	GBR6
chr1	105800000	106100000	GBR5
chr1	106100000	106200000	GBR6
chr1	106200000	106500000	GBR5
chr1	106500000	106600000	GBR6
chr1	106600000	106800000	GBR5
chr1	106800000	106900000	GBR6
chr1	106900000	107500000	GBR5
chr1	107500000	107600000	GBR3
chr1	107600000	107700000	GBR2
chr1	107700000	107900000	GBR5
chr1	107900000	108100000	GBR3
chr1	108100000	108300000	GBR4
chr1	108300000	108600000	GBR2
chr1	108600000	108700000	GBR3
chr1	108700000	108800000	GBR4
chr1	108800000	109000000	GBR6
chr1	109000000	109100000	GBR4
chr1	109100000	109300000	GBR2
chr1	109300000	109400000	GBR4
chr1	109400000	110300000	GBR2
chr1	110300000	110400000	GBR3
chr1	110400000	110600000	GBR2
chr1	110600000	110700000	GBR3
chr1	110700000	111000000	GBR2
chr1	111000000	111100000	GBR3
chr1	111100000	111400000	GBR2
chr1	111400000	111800000	GBR1
chr1	111800000	111900000	GBR3
chr1	111900000	112100000	GBR2
chr1	112100000	112300000	GBR1
chr1	112300000	112400000	GBR4
chr1	112400000	112800000	GBR5
chr1	112800000	112900000	GBR3
chr1	112900000	113100000	GBR2
chr1	113100000	113200000	GBR1
chr1	113200000	113300000	GBR2
chr1	113300000	113400000	GBR3
chr1	113400000	113700000	GBR2
chr1	113700000	113800000	GBR3
chr1	113800000	113900000	GBR5
chr1	113900000	114000000	GBR2
chr1	114000000	114100000	GBR4
chr1	114100000	114200000	GBR5
chr1	114200000	114400000	GBR2
chr1	114400000	114500000	GBR1
chr1	114500000	114600000	GBR4
chr1	114600000	114700000	GBR3
chr1	114700000	114900000	GBR5
chr1	114900000	115000000	GBR4
chr1	115000000	115100000	GBR1
chr1	115100000	115400000	GBR2
chr1	115400000	115600000	GBR5
chr1	115600000	115700000	GBR3
chr1	115700000	116100000	GBR5
chr1	116100000	116200000	GBR2
chr1	116200000	116300000	GBR4
chr1	116300000	116500000	GBR5
chr1	116500000	116900000	GBR3
chr1	116900000	117000000	GBR2
chr1	117000000	117200000	GBR1
chr1	117200000	117500000	GBR3
chr1	117500000	117700000	GBR2
chr1	117700000	117900000	GBR5
chr1	117900000	118000000	GBR1
chr1	118000000	118100000	GBR4
chr1	118100000	118300000	GBR3
chr1	118300000	118400000	GBR5
chr1	118400000	118500000	GBR2
chr1	118500000	118600000	GBR4
chr1	118600000	118700000	GBR5
chr1	118700000	118800000	GBR3
chr1	118800000	119100000	GBR5
chr1	119100000	119200000	GBR6
chr1	119200000	119400000	GBR5
chr1	119400000	119500000	GBR4
chr1	119500000	119700000	GBR2
chr1	119700000	119800000	GBR4
chr1	119800000	119900000	GBR3
chr1	119900000	120100000	GBR5
chr1	120100000	120300000	GBR2
chr1	120300000	120400000	GBR5
chr1	120400000	120900000	GBR4
chr1	120900000	121000000	GBR6
chr1	121100000	121500000	GBR4
chr1	142500000	143000000	GBR6
chr1	143100000	143200000	GBR4
chr1	143200000	143300000	GBR6
chr1	143400000	143600000	GBR6
chr1	143900000	144100000	GBR4
chr1	144500000	144600000	GBR1
chr1	144600000	144700000	GBR4
chr1	144800000	144900000	GBR4
chr1	144900000	145300000	GBR2
chr1	145300000	145400000	GBR1
chr1	145400000	145700000	GBR2
chr1	145700000	145900000	GBR4
chr1	146400000	146500000	GBR6
chr1	146500000	146600000	GBR3
chr1	146600000	146800000	GBR2
chr1	146800000	147000000	GBR5
chr1	147000000	147200000	GBR2
chr1	147200000	147400000	GBR5
chr1	147400000	147500000	GBR4
chr1	147700000	147800000	GBR2
chr1	147800000	147900000	GBR4
chr1	148000000	148400000	GBR4
chr1	148500000	148600000	GBR4
chr1	148800000	148900000	GBR4
chr1	148900000	149100000	GBR6
chr1	149100000	149200000	GBR5
chr1	149200000	149300000	GBR3
chr1	149300000	149400000	GBR4
chr1	149500000	149800000	GBR4
chr1	149800000	149900000	GBR1
chr1	149900000	150100000	GBR2
chr1	150100000	150200000	GBR1
chr1	150200000	150500000	GBR2
chr1	150500000	150600000	GBR1
chr1	150600000	151000000	GBR2
chr1	151000000	151100000	GBR1
chr1	151100000	151400000	GBR2
chr1	151400000	151500000	GBR1
chr1	151500000	151900000	GBR2
chr1	151900000	152100000	GBR3
chr1	152100000	152400000	GBR5
chr1	152400000	152500000	GBR3
chr1	152500000	152800000	GBR5
chr1	152800000	152900000	GBR3
chr1	152900000	153200000	GBR5
chr1	153200000	153300000	GBR3
chr1	153300000	153400000	GBR2
chr1	153400000	153500000	GBR5
chr1	153500000	153600000	GBR3
chr1	153600000	153700000	GBR2
chr1	153700000	154000000	GBR1
chr1	154000000	154100000	GBR5
chr1	154100000	154500000	GBR2
chr1	154500000	154600000	GBR1
chr1	154600000	154700000	GBR2
chr1	154700000	155000000	GBR1
chr1	155000000	155100000	GBR2
chr1	155100000	155200000	GBR1
chr1	155200000	155400000	GBR2
chr1	155400000	155600000	GBR1
chr1	155600000	155900000	GBR2
chr1	155900000	156200000	GBR1
chr1	156200000	156400000	GBR2
chr1	156400000	156500000	GBR1
chr1	156500000	156800000	GBR2
chr1	156800000	156900000	GBR3
chr1	156900000	157200000	GBR2
chr1	157200000	157500000	GBR3
chr1	157500000	157600000	GBR2
chr1	157600000	157900000	GBR3
chr1	157900000	158100000	GBR5
chr1	158100000	158300000	GBR3
chr1	158300000	158800000	GBR5
chr1	158800000	159100000	GBR2
chr1	159100000	159200000	GBR3
chr1	159200000	159700000	GBR5
chr1	159700000	159800000	GBR3
chr1	159800000	159900000	GBR2
chr1	159900000	160000000	GBR3
chr1	160000000	160400000	GBR2
chr1	160400000	160800000	GBR1
chr1	160800000	161000000	GBR2
chr1	161000000	161200000	GBR1
chr1	161200000	161500000	GBR2
chr1	161500000	161700000	GBR1
chr1	161700000	162000000	GBR2
chr1	162000000	162100000	GBR3
chr1	162100000	162300000	GBR5
chr1	162300000	162400000	GBR3
chr1	162400000	162800000	GBR2
chr1	162800000	163200000	GBR5
chr1	163200000	163300000	GBR2
chr1	163300000	163400000	GBR4
chr1	163400000	163700000	GBR5
chr1	163700000	163800000	GBR6
chr1	163800000	163900000	GBR5
chr1	163900000	164500000	GBR6
chr1	164500000	165300000	GBR5
chr1	165300000	165400000	GBR3
chr1	165400000	165500000	GBR5
chr1	165500000	165600000	GBR3
chr1	165600000	165800000	GBR2
chr1	165800000	165900000	GBR1
chr1	165900000	166000000	GBR5
chr1	166000000	166100000	GBR4
chr1	166100000	166200000	GBR3
chr1	166200000	166400000	GBR5
chr1	166400000	166500000	GBR3
chr1	166500000	166800000	GBR5
chr1	166800000	167000000	GBR2
chr1	167000000	167100000	GBR3
chr1	167100000	167200000	GBR2
chr1	167200000	167300000	GBR1
chr1	167300000	167500000	GBR2
chr1	167500000	167700000	GBR1
chr1	167700000	167800000	GBR2
chr1	167800000	167900000	GBR4
chr1	167900000	168000000	GBR2
chr1	168000000	168100000	GBR4
chr1	168100000	168300000	GBR2
chr1	168300000	168500000	GBR3
chr1	168500000	168900000	GBR5
chr1	168900000	169000000	GBR3
chr1	169000000	169100000	GBR2
chr1	169100000	169300000	GBR4
chr1	169300000	169500000	GBR2
chr1	169500000	169600000	GBR3
chr1	169600000	169700000	GBR1
chr1	169700000	169900000	GBR2
chr1	169900000	170000000	GBR4
chr1	170000000	170100000	GBR2
chr1	170100000	170300000	GBR3
chr1	170300000	170500000	GBR5
chr1	170500000	170600000	GBR2
chr1	170600000	170700000	GBR3
chr1	170700000	170800000	GBR5
chr1	170800000	170900000	GBR3
chr1	170900000	171200000	GBR5
chr1	171200000	171300000	GBR3
chr1	171300000	171400000	GBR4
chr1	171400000	171500000	GBR1
chr1	171500000	171600000	GBR2
chr1	171600000	171700000	GBR4
chr1	171700000	171800000	GBR2
chr1	171800000	171900000	GBR3
chr1	171900000	172000000	GBR5
chr1	172000000	172100000	GBR3
chr1	172100000	172200000	GBR1
chr1	172200000	172300000	GBR3
chr1	172300000	172400000	GBR1
chr1	172400000	172600000	GBR2
chr1	172600000	173100000	GBR3
chr1	173100000	173300000	GBR2
chr1	173300000	173400000	GBR1
chr1	173400000	173500000	GBR2
chr1	173500000	173600000	GBR5
chr1	173600000	174000000	GBR2
chr1	174000000	174100000	GBR3
chr1	174100000	174300000	GBR1
chr1	174300000	174500000	GBR2
chr1	174500000	174700000	GBR4
chr1	174700000	175000000	GBR2
chr1	175000000	175100000	GBR5
chr1	175100000	175200000	GBR2
chr1	175200000	175400000	GBR3
chr1	175400000	175500000	GBR5
chr1	175500000	175700000	GBR3
chr1	175700000	175800000	GBR5
chr1	175800000	176000000	GBR4
chr1	176000000	176100000	GBR2
chr1	176100000	176200000	GBR1
chr1	176200000	178000000	GBR5
chr1	178000000	178100000	GBR3
chr1	178100000	178300000	GBR5
chr1	178300000	178400000	GBR3
chr1	178400000	178500000	GBR5
chr1	178500000	178700000	GBR2
chr1	178700000	178900000	GBR4
chr1	178900000	179400000	GBR2
chr1	179400000	179700000	GBR5
chr1	179700000	179800000	GBR3
chr1	179800000	179900000	GBR2
chr1	179900000	180000000	GBR1
chr1	180000000	180100000	GBR4
chr1	180100000	180300000	GBR2
chr1	180300000	180500000	GBR1
chr1	180500000	180600000	GBR3
chr1	180600000	180700000	GBR1
chr1	180700000	180800000	GBR4
chr1	180800000	181000000	GBR2
chr1	181000000	181100000	GBR1
chr1	181100000	181200000	GBR2
chr1	181200000	181300000	GBR5
chr1	181300000	181400000	GBR3
chr1	181400000	181500000	GBR1
chr1	181500000	181600000	GBR2
chr1	181600000	181800000	GBR4
chr1	181800000	182000000	GBR3
chr1	182000000	182200000	GBR5
chr1	182200000	182300000	GBR3
chr1	182300000	182400000	GBR2
chr1	182400000	182500000	GBR3
chr1	182500000	182600000	GBR2
chr1	182600000	182700000	GBR3
chr1	182700000	182800000	GBR4
chr1	182800000	183000000	GBR2
chr1	183000000	183100000	GBR1
chr1	183100000	183200000	GBR2
chr1	183200000	183300000	GBR3
chr1	183300000	183400000	GBR5
chr1	183400000	183500000	GBR1
chr1	183500000	183700000	GBR2
chr1	183700000	183900000	GBR1
chr1	183900000	184000000	GBR3
chr1	184000000	184100000	GBR2
chr1	184100000	184200000	GBR3
chr1	184200000	184300000	GBR5
chr1	184300000	184600000	GBR3
chr1	184600000	185300000	GBR2
chr1	185300000	185400000	GBR3
chr1	185400000	186200000	GBR5
chr1	186200000	186300000	GBR4
chr1	186300000	186500000	GBR2
chr1	186500000	186700000	GBR5
chr1	186700000	186800000	GBR3
